state,scode,year,staffsize,staffstep,myear,chambersize,change,populationofstate,statyr,personalstaff
Utah,49,2010,,220,0,75,1,2776469,201049,1
Utah,49,2011,,,NA,75,NA,2816124,201149,1
Utah,49,2012,,,NA,75,NA,2855782,201249,1
Utah,49,2013,,,NA,75,NA,2902663,201349,1
Utah,49,2014,,,NA,75,NA,2941836,201449,1
Utah,49,2015,,227,1,75,NA,2990632,201549,1
Vermont,50,1967,,65,0,150,0,423000,196750,
Vermont,50,1968,,65,0,150,0,430000,196850,
Vermont,50,1969,,65,0,150,0,437000,196950,
Vermont,50,1970,,65,0,150,0,444732,197050,
Vermont,50,1971,,65,0,150,0,454318,197150,
Vermont,50,1972,,65,0,150,0,463143,197250,
Vermont,50,1973,,65,0,150,0,468430,197350,
Vermont,50,1974,,65,0,150,0,473002,197450,
Vermont,50,1975,,65,0,150,0,479713,197550,
Vermont,50,1976,,65,0,150,0,484928,197650,
Vermont,50,1977,,65,0,150,0,491931,197750,
Vermont,50,1978,,65,0,150,0,498109,197850,0
Vermont,50,1979,65,65,1,150,0,505372,197950,0
Vermont,50,1980,,65,0,150,0,511456,198050,0
Vermont,50,1981,,65,0,150,0,515594,198150,0
Vermont,50,1982,,65,0,150,0,519109,198250,0
Vermont,50,1983,,65,0,150,0,523302,198350,0
Vermont,50,1984,,71,0,150,1,526660,198450,0
Vermont,50,1985,,71,0,150,1,530035,198550,0
Vermont,50,1986,,71,0,150,1,534066,198650,0
Vermont,50,1987,,71,0,150,1,540267,198750,0
Vermont,50,1988,71,71,1,150,1,549763,198850,0
Vermont,50,1989,,71,0,150,1,557707,198950,0
Vermont,50,1990,,71,0,150,1,564798,199050,0
Vermont,50,1991,,71,0,150,1,568606,199150,0
Vermont,50,1992,,58,0,150,1,572751,199250,0
Vermont,50,1993,,58,0,150,-1,577758,199350,0
Vermont,50,1994,,58,0,150,-1,583836,199450,0
Vermont,50,1995,,58,0,150,-1,589002,199550,0
Vermont,50,1996,58,58,1,150,-1,593701,199650,0
Vermont,50,1997,,58,0,150,-1,597239,199750,0
Vermont,50,1998,,58,0,150,-1,600416,199850,0
Vermont,50,1999,,58,0,150,-1,694683,199950,0
Vermont,50,2000,,82,0,150,1,608827,200050,0
Vermont,50,2001,,82,0,150,1,612223,200150,0
Vermont,50,2002,,82,0,150,1,615442,200250,0
Vermont,50,2003,82,82,1,150,1,617858,200350,0
Vermont,50,2004,,82,0,150,1,619920,200450,1
Vermont,50,2005,,82,0,150,1,621215,200550,1
Vermont,50,2006,,82,0,150,1,622892,200650,1
Vermont,50,2007,,86,0,150,1,623481,200750,1
Vermont,50,2008,,86,0,150,1,624151,200850,1
Vermont,50,2009,86,86,1,150,1,624817,200950,1
Vermont,50,2010,,86,0,150,1,625960,201050,1
Vermont,50,2011,,,NA,150,NA,626730,201150,1
Vermont,50,2012,,,NA,150,NA,626444,201250,1
Vermont,50,2013,,,NA,150,NA,627140,201350,1
Vermont,50,2014,,,NA,150,NA,626984,201450,1
Vermont,50,2015,,92,1,150,NA,626088,201550,1
Virginia,51,1967,,581,0,100,0,4508000,196751,
Virginia,51,1968,,581,0,100,0,4558000,196851,
Virginia,51,1969,,581,0,100,0,4614000,196951,
Virginia,51,1970,,581,0,100,0,4651448,197051,
Virginia,51,1971,,581,0,100,0,4750838,197151,
Virginia,51,1972,,581,0,100,0,4824472,197251,
Virginia,51,1973,,581,0,100,0,4901292,197351,
Virginia,51,1974,,581,0,100,0,4971069,197451,
Virginia,51,1975,,581,0,100,0,5047395,197551,
Virginia,51,1976,,581,0,100,0,5121863,197651,
Virginia,51,1977,,581,0,100,0,5193112,197751,
Virginia,51,1978,,581,0,100,0,5270240,197851,1
Virginia,51,1979,581,581,1,100,0,5307945,197951,1
Virginia,51,1980,,581,0,100,0,5346818,198051,1
Virginia,51,1981,,581,0,100,0,5444097,198151,1
Virginia,51,1982,,581,0,100,0,5492783,198251,1
Virginia,51,1983,,581,0,100,0,5564657,198351,1
Virginia,51,1984,,623,0,100,1,5643870,198451,1
Virginia,51,1985,,623,0,100,1,5715153,198551,1
Virginia,51,1986,,623,0,100,1,5811700,198651,1
Virginia,51,1987,,623,0,100,1,5932268,198751,1
Virginia,51,1988,623,623,1,100,1,6036909,198851,1
Virginia,51,1989,,623,0,100,1,6120246,198951,1
Virginia,51,1990,,623,0,100,1,6216884,199051,1
Virginia,51,1991,,623,0,100,1,6301217,199151,1
Virginia,51,1992,,823,0,100,1,6414307,199251,1
Virginia,51,1993,,823,0,100,1,6509630,199351,1
Virginia,51,1994,,823,0,100,1,6593139,199451,1
Virginia,51,1995,,823,0,100,1,6670693,199551,1
Virginia,51,1996,823,823,1,100,1,6750884,199651,1
Virginia,51,1997,,823,0,100,1,6829183,199751,1
Virginia,51,1998,,823,0,100,1,6900918,199851,1
Virginia,51,1999,,823,0,100,1,7000174,199951,1
Virginia,51,2000,,682,0,100,-1,7078515,200051,1
Virginia,51,2001,,682,0,100,-1,7198362,200151,1
Virginia,51,2002,,682,0,100,-1,7286873,200251,1
Virginia,51,2003,682,682,1,100,-1,7366977,200351,1
Virginia,51,2004,,682,0,100,-1,7475575,200451,1
Virginia,51,2005,,682,0,100,-1,7577105,200551,1
Virginia,51,2006,,682,0,100,1,7673725,200651,1
Virginia,51,2007,,751,0,100,1,7751000,200751,1
Virginia,51,2008,,751,0,100,1,7833496,200851,1
Virginia,51,2009,751,751,1,100,1,7925937,200951,1
Virginia,51,2010,,751,0,100,1,8024617,201051,1
Virginia,51,2011,,,NA,100,NA,8110035,201151,1
Virginia,51,2012,,,NA,100,NA,8192048,201251,1
Virginia,51,2013,,,NA,100,NA,8262692,201351,1
Virginia,51,2014,,,NA,100,NA,8317372,201451,1
Virginia,51,2015,,822,1,100,NA,8367587,201551,1
Washington,53,1967,,920,0,98,0,3174000,196753,
Washington,53,1968,,920,0,98,0,3270000,196853,
Washington,53,1969,,920,0,98,0,3143000,196953,
Washington,53,1970,,920,0,98,0,3413244,197053,
Washington,53,1971,,920,0,98,0,3447553,197153,
Washington,53,1972,,920,0,98,0,3447885,197253,
Washington,53,1973,,920,0,98,0,3478782,197353,
Washington,53,1974,,920,0,98,0,3549946,197453,
Washington,53,1975,,920,0,98,0,3621339,197553,
Washington,53,1976,,920,0,98,0,3693610,197653,
Washington,53,1977,,920,0,98,0,3776050,197753,
Washington,53,1978,,920,0,98,0,3889073,197853,1
Washington,53,1979,920,920,1,98,0,4017632,197953,1
Washington,53,1980,,920,0,98,0,4132156,198053,1
Washington,53,1981,,920,0,98,0,4235731,198153,1
Washington,53,1982,,920,0,98,0,4276552,198253,1
Washington,53,1983,,920,0,98,0,4300266,198353,1
Washington,53,1984,,1049,0,98,1,4343656,198453,1
Washington,53,1985,,1049,0,98,1,4400098,198553,1
Washington,53,1986,,1049,0,98,1,4452720,198653,1
Washington,53,1987,,1049,0,98,1,4531901,198753,1
Washington,53,1988,1049,1049,1,98,1,4639893,198853,1
Washington,53,1989,,1049,0,98,1,4746316,198953,1
Washington,53,1990,,1049,0,98,1,4903043,199053,1
Washington,53,1991,,1049,0,98,1,5025624,199153,1
Washington,53,1992,,902,0,98,1,5160757,199253,1
Washington,53,1993,,902,0,98,-1,5278842,199353,1
Washington,53,1994,,902,0,98,-1,5375161,199453,1
Washington,53,1995,,902,0,98,-1,5481027,199553,1
Washington,53,1996,902,902,1,98,-1,5569753,199653,1
Washington,53,1997,,902,0,98,-1,5674747,199753,1
Washington,53,1998,,902,0,98,-1,5769562,199853,1
Washington,53,1999,,902,0,98,-1,5842564,199953,1
Washington,53,2000,,826,0,98,-1,5894121,200053,1
Washington,53,2001,,826,0,98,-1,5985722,200153,1
Washington,53,2002,,826,0,98,-1,6052349,200253,1
Washington,53,2003,826,826,1,98,-1,6104115,200353,1
Washington,53,2004,,826,0,98,-1,6178645,200453,1
Washington,53,2005,,826,0,98,-1,6257305,200553,1
Washington,53,2006,,826,0,98,1,6370753,200653,1
Washington,53,2007,,846,0,98,1,6461587,200753,1
Washington,53,2008,,846,0,98,1,6562231,200853,1
Washington,53,2009,846,846,1,98,1,6667426,200953,1
Washington,53,2010,,846,0,98,1,6744496,201053,1
Washington,53,2011,,,NA,98,NA,6822520,201153,1
Washington,53,2012,,,NA,98,NA,6895226,201253,1
Washington,53,2013,,,NA,98,NA,6968006,201353,1
Washington,53,2014,,,NA,98,NA,7054196,201453,1
Washington,53,2015,,793,1,98,NA,7160290,201553,1
West Virginia,54,1967,,394,0,100,0,1769000,196754,
West Virginia,54,1968,,394,0,100,0,1763000,196854,
West Virginia,54,1969,,394,0,100,0,1746000,196954,
West Virginia,54,1970,,394,0,100,0,1744237,197054,
West Virginia,54,1971,,394,0,100,0,1770657,197154,
West Virginia,54,1972,,394,0,100,0,1797648,197254,
West Virginia,54,1973,,394,0,100,0,1806360,197354,
West Virginia,54,1974,,394,0,100,0,1815447,197454,
West Virginia,54,1975,,394,0,100,0,1842250,197554,
West Virginia,54,1976,,394,0,100,0,1879503,197654,
West Virginia,54,1977,,394,0,100,0,1908088,197754,
West Virginia,54,1978,,394,0,100,0,1923395,197854,0
West Virginia,54,1979,394,394,1,100,0,1942146,197954,0
West Virginia,54,1980,,394,0,100,0,1949644,198054,0
West Virginia,54,1981,,394,0,100,0,1954124,198154,0
West Virginia,54,1982,,394,0,100,0,1949604,198254,0
West Virginia,54,1983,,394,0,100,0,1945061,198354,0
West Virginia,54,1984,,381,0,100,-1,1927697,198454,0
West Virginia,54,1985,,381,0,100,-1,1906831,198554,0
West Virginia,54,1986,,381,0,100,-1,1882350,198654,1
West Virginia,54,1987,,381,0,100,-1,1857585,198754,1
West Virginia,54,1988,381,381,1,100,-1,1830215,198854,0
West Virginia,54,1989,,381,0,100,-1,1806568,198954,0
West Virginia,54,1990,,381,0,100,-1,1792548,199054,0
West Virginia,54,1991,,381,0,100,-1,1798735,199154,0
West Virginia,54,1992,,356,0,100,-1,1806451,199254,0
West Virginia,54,1993,,356,0,100,-1,1817539,199354,0
West Virginia,54,1994,,356,0,100,-1,1820421,199454,0
West Virginia,54,1995,,356,0,100,-1,1823700,199554,0
West Virginia,54,1996,356,356,1,100,-1,1822808,199654,0
West Virginia,54,1997,,356,0,100,-1,1819113,199754,0
West Virginia,54,1998,,356,0,100,-1,1815609,199854,0
West Virginia,54,1999,,356,0,100,-1,1811799,199954,0
West Virginia,54,2000,,410,0,100,1,1808344,200054,0
West Virginia,54,2001,,410,0,100,1,1801481,200154,0
West Virginia,54,2002,,410,0,100,1,1805414,200254,0
West Virginia,54,2003,410,410,1,100,1,1812295,200354,0
West Virginia,54,2004,,410,0,100,1,1816438,200454,0
West Virginia,54,2005,,410,0,100,1,1820492,200554,0
West Virginia,54,2006,,410,0,100,1,1827912,200654,0
West Virginia,54,2007,,414,0,100,1,1834052,200754,0
West Virginia,54,2008,,414,0,100,1,1840310,200854,0
West Virginia,54,2009,414,414,1,100,1,1847775,200954,0
West Virginia,54,2010,,414,0,100,1,1853973,201054,0
West Virginia,54,2011,,,NA,100,NA,1854972,201154,0
West Virginia,54,2012,,,NA,100,NA,1856560,201254,0
West Virginia,54,2013,,,NA,100,NA,1853231,201354,0
West Virginia,54,2014,,,NA,100,NA,1848514,201454,0
West Virginia,54,2015,,352,1,100,NA,1841053,201554,0
Wisconsin,55,1967,,633,0,99,0,4303000,196755,
Wisconsin,55,1968,,633,0,99,0,4345000,196855,
Wisconsin,55,1969,,633,0,99,0,4378000,196955,
Wisconsin,55,1970,,633,0,99,0,4417821,197055,
Wisconsin,55,1971,,633,0,99,0,4462155,197155,
Wisconsin,55,1972,,633,0,99,0,4502412,197255,
Wisconsin,55,1973,,633,0,99,0,4524244,197355,
Wisconsin,55,1974,,633,0,99,0,4545782,197455,
Wisconsin,55,1975,,633,0,99,0,4578986,197555,
Wisconsin,55,1976,,633,0,99,0,4595904,197655,
Wisconsin,55,1977,,633,0,99,0,4626514,197755,
Wisconsin,55,1978,,633,0,99,0,4646108,197855,0
Wisconsin,55,1979,633,633,1,99,0,4582811,197955,0
Wisconsin,55,1980,,633,0,99,0,4705767,198055,0
Wisconsin,55,1981,,633,0,99,0,4726343,198155,0
Wisconsin,55,1982,,633,0,99,0,4728870,198255,0
Wisconsin,55,1983,,633,0,99,0,4721438,198355,0
Wisconsin,55,1984,,688,0,99,1,4735563,198455,1
Wisconsin,55,1985,,688,0,99,1,4747767,198555,1
Wisconsin,55,1986,,688,0,99,1,4755618,198655,1
Wisconsin,55,1987,,688,0,99,1,4779190,198755,1
Wisconsin,55,1988,688,688,1,99,1,4822388,198855,1
Wisconsin,55,1989,,688,0,99,1,4856574,198955,1
Wisconsin,55,1990,,688,0,99,1,4904562,199055,1
Wisconsin,55,1991,,688,0,99,1,4964343,199155,1
Wisconsin,55,1992,,691,0,99,1,5025398,199255,1
Wisconsin,55,1993,,691,0,99,1,5048889,199355,1
Wisconsin,55,1994,,691,0,99,1,5133678,199455,1
Wisconsin,55,1995,,691,0,99,1,5184836,199555,1
Wisconsin,55,1996,691,691,1,99,1,5229986,199655,1
Wisconsin,55,1997,,691,0,99,1,5266213,199755,1
Wisconsin,55,1998,,691,0,99,1,5297672,199855,1
Wisconsin,55,1999,,691,0,99,1,5332666,199955,1
Wisconsin,55,2000,,756,0,99,1,5363575,200055,1
Wisconsin,55,2001,,756,0,99,1,5406835,200155,1
Wisconsin,55,2002,,756,0,99,1,5445162,200255,1
Wisconsin,55,2003,756,756,1,99,1,5479203,200355,1
Wisconsin,55,2004,,756,0,99,1,5514026,200455,1
Wisconsin,55,2005,,756,0,99,1,5546166,200555,1
Wisconsin,55,2006,,756,0,99,-1,5577655,200655,1
Wisconsin,55,2007,,640,0,99,-1,5610775,200755,1
Wisconsin,55,2008,,640,0,99,-1,5640996,200855,1
Wisconsin,55,2009,640,640,1,99,-1,5669264,200955,1
Wisconsin,55,2010,,640,0,99,-1,5691047,201055,1
Wisconsin,55,2011,,,NA,99,NA,5709640,201155,1
Wisconsin,55,2012,,,NA,99,NA,5726177,201255,1
Wisconsin,55,2013,,,NA,99,NA,5742854,201355,1
Wisconsin,55,2014,,,NA,99,NA,5758377,201455,1
Wisconsin,55,2015,,649,1,99,NA,5767891,201555,1
Wyoming,56,1967,,98,0,60,0,322000,196756,
Wyoming,56,1968,,98,0,60,0,324000,196856,
Wyoming,56,1969,,98,0,60,0,329000,196956,
Wyoming,56,1970,,98,0,60,0,332416,197056,
Wyoming,56,1971,,98,0,60,0,340285,197156,
Wyoming,56,1972,,98,0,60,0,347345,197256,
Wyoming,56,1973,,98,0,60,0,354061,197356,
Wyoming,56,1974,,98,0,60,0,365501,197456,
Wyoming,56,1975,,98,0,60,0,381695,197556,
Wyoming,56,1976,,98,0,60,0,396904,197656,
Wyoming,56,1977,,98,0,60,0,413354,197756,
Wyoming,56,1978,,98,0,60,0,432880,197856,0
Wyoming,56,1979,98,98,1,60,0,454378,197956,0
Wyoming,56,1980,,98,0,60,0,469557,198056,0
Wyoming,56,1981,,98,0,60,0,491712,198156,0
Wyoming,56,1982,,98,0,60,0,506400,198256,0
Wyoming,56,1983,,98,0,60,0,510345,198356,0
Wyoming,56,1984,,113,0,60,1,504896,198456,0
Wyoming,56,1985,,113,0,60,1,499695,198556,0
Wyoming,56,1986,,113,0,60,1,495633,198656,0
Wyoming,56,1987,,113,0,60,1,476965,198756,0
Wyoming,56,1988,113,113,1,60,1,465101,198856,0
Wyoming,56,1989,,113,0,60,1,458373,198956,0
Wyoming,56,1990,,113,0,60,1,453690,199056,0
Wyoming,56,1991,,113,0,60,1,459260,199156,0
Wyoming,56,1992,,125,0,60,1,466251,199256,0
Wyoming,56,1993,,125,0,60,1,473081,199356,0
Wyoming,56,1994,,125,0,60,1,480283,199456,0
Wyoming,56,1995,,125,0,60,1,485160,199556,0
Wyoming,56,1996,125,125,1,60,1,488167,199656,0
Wyoming,56,1997,,125,0,60,1,489451,199756,0
Wyoming,56,1998,,125,0,60,1,490787,199856,0
Wyoming,56,1999,,125,0,60,1,491780,199956,0
Wyoming,56,2000,,114,0,60,-1,493782,200056,0
Wyoming,56,2001,,114,0,60,-1,494657,200156,0
Wyoming,56,2002,,114,0,60,-1,500017,200256,0
Wyoming,56,2003,114,114,1,60,-1,503453,200356,0
Wyoming,56,2004,,114,0,60,-1,509106,200456,0
Wyoming,56,2005,,114,0,60,-1,514157,200556,0
Wyoming,56,2006,,114,0,60,1,522667,200656,0
Wyoming,56,2007,,125,0,60,1,534876,200756,0
Wyoming,56,2008,,125,0,60,1,546043,200856,0
Wyoming,56,2009,125,125,1,60,1,559851,200956,0
Wyoming,56,2010,,125,0,60,1,564460,201056,0
Wyoming,56,2011,,,NA,60,NA,567725,201156,0
Wyoming,56,2012,,,NA,60,NA,576765,201256,0
Wyoming,56,2013,,,NA,60,NA,582684,201356,0
Wyoming,56,2014,,,NA,60,NA,583642,201456,0
Wyoming,56,2015,,109,1,60,NA,586555,201556,0
